symbol,name,marketcapital,pettm
ASB-BL,ASB-BL,0.0,
ASIX*,AdvanSix Inc.,0.0,
AST+,"Asterias Biotherapeutics, Inc. Warrant (Expiring September 29, 2017)",0.0,
ASX*,"ASE Industrial Holding Co, Ltd.",0.0,
ATACR,Atlantic Acquisition Corp. - Right,0.0,
ATEST,Tick Pilot Test Control,0.0,
ATEST.A,Tick Pilot Test Group 1,0.0,
ATEST.B,Tick pilot Test 2,0.0,
ATEST.C,Tick Pilot Test 3,0.0,
ATEST.G,ATEST.G,0.0,
ATEST.H,ATEST.H,0.0,
ATEST.L,ATEST.L,0.0,
ATEST.Z,ATEST.Z,0.0,
ATG,AutoTrader,0.0,
ATLS.WI,ATLAS ENERGY LP,0.0,
ATSI,ATS医疗,0.0,100.0
AURX,AUDEO ONCOLOGY INC,0.0,
AUSA,AUSA,0.0,
AVAY,Avaya,0.0,
AVGN,Avigen ,0.0,
AVI,Advantage Insurance Inc,0.0,
AVST,Avast,0.0,
AVV.L,AVV.L,0.0,
AXARW,Axar Acquisition Corp. - Warrants,0.0,
AXS-CL,AXS-CL,0.0,
AZZST,NASDAQ Test Symbol,0.0,
BABYT,宝宝树,0.0,
BAC+A,"Bank of America Corporation Class A Warrant expiring January 16, 2019",0.0,
BAC+B,Bank of America Corporation Class B Warrants expiring 10/28/2018,0.0,
BAC-C.CL,BAC CAP TR XII,0.0,
BAC-U.CL,BAC CAP TR IV,0.0,
BAC-V.CL,BAC CAP TR II,0.0,
BAC-W.CL,BAC CAP TR I,0.0,
BAC-X.CL,BAC CAP TR III,0.0,
BAC-Y.CL,BAC CAP TR V,0.0,
BAC-ZL,BAC-ZL,0.0,
BANRD,,0.0,
BBCPW,"Concrete Pumping Holdings, Inc.",0.0,
BBRX,"Braeburn Pharmaceuticals, Inc. Common Stock",0.0,
BCACW,Bison Capital Acquisition Corp. - Warrant,0.0,
BCS-AL,BCS-AL,0.0,
BCS-L,BCS-L,0.0,
BCS.RT,BARCLAYS PLC,0.0,
BDFC,Liberty Oilfield Services Inc.,0.0,
BDN-EL,BDN-EL,0.0,
BEE-A.WD,STRATEGIC HOTELS & RESORTS INC,0.0,
BEE-B.WD,STRATEGIC HOTELS & RESORTS I,0.0,
BEE-C.WD,STRATEGIC HOTELS & RESORTS I,0.0,
BFL,BankFlorida,0.0,
BFRM,BioForm医药,0.0,
BGCPV,"BGC Partners, Inc.",0.0,
BGE-BL,BGE-BL,0.0,
BHACR,Barington/Hilco Acquisition Corp. - Right,0.0,
BHACW,Barington/Hilco Acquisition Corp. - Warrants,0.0,
BHFWV,"Brighthouse Financial, Inc.",0.0,
BHO,B&H OCEAN CARRIERS LTD,0.0,0.06
BILIBILI,哔哩哔哩,0.0,
BIOA+,BIOAMBER INC,0.0,
BIOI,BIOI,0.0,
BIOX,Bioceres S.A.,0.0,
BITCF,First Bitcoin Capital Corp.,0.0,
BK-E.CL,,0.0,
BK-F.CL,,0.0,
BKEPR,BLUEKNIGHT ENERGY PARTNERS L,0.0,
BKI*,"Black Knight, Inc.",0.0,
BKZST,NASDAQ Test Symbol,0.0,
BLKS,BlackStratus,0.0,
BLNKW,Blink Charging Co. Warrant,0.0,
BLVDW,Boulevard Acquisition Corp. II - Warrant,0.0,
BNGOW,"Bionano Genomics, Inc. Warrant",0.0,
BOR N,China New Borun ,0.0,
BPFHW,"Boston Private Financial Holdings, Inc. - Warrants to purchase 1 share of  @ $8.00/share",0.0,
BPVIX,英镑波动率指数,0.0,
BQI,OILSANDS QUEST INC,0.0,
BRACR,Black Ridge Acquisition Corp. - Right,0.0,
BREFX,Baron Real Estate Retail,0.0,
BRPAR,Big Rock Partners Acquisition Corp.,0.0,
BRQSW,"Borqs Technologies, Inc.  - Warrants",0.0,
BTDL,比特大陆,0.0,
BTU*,Peabody Energy Corporation,0.0,
BTX+,"BioTime, Inc. Warrant (Expiring 10/1/2018)",0.0,
BVNSC,Brandes Investment Trust Brandes Value NextShares,0.0,
BVXVW,BiondVax Pharmaceuticals Ltd. - Warrants,0.0,
BWMC,Boxwood Merger Corp.,0.0,
BWMCW,Boxwood Merger Corp.,0.0,
BZI,BZI,0.0,
BZZST,NASDAQ Test Symbol,0.0,
C+A,"Citigroup Inc. Warrants Class A expiring January 4, 2019",0.0,
C-G.CL,,0.0,
C-PL,C-PL,0.0,
C:AVOL,AMEX ADVANCE/DECLINE/TOTAL VOLUME,0.0,
C:DVOL,NYSE DECLINE VOLUME,0.0,
C:ISSA,AMEX ADVANCE/DECLINE/UNCHANGED ISSUES,0.0,
C:ISSQ,NASDAQ ADVANCE/DECLINE/UNCHANGED ISSUES,0.0,
C:ISSU,NYSE ADVANCE/DECLINE/UNCHANGED ISSUES,0.0,
C:QVOL,NASDAQ ADVANCE/DECLINE/TOTAL VOLUME,0.0,
C:TICK,NYSE ISSUES UP/DOWN RATIO,0.0,
C:TIKA,AMEX ISSUES UP/DOWN RATIO,0.0,
C:TIKI,DOW JONES INDUSTRIAL AVERAGE ISSUES ADVANCE/DECLINE,0.0,
C:TIKQ,NASDAQ ISSUES UP/DOWN RATIO,0.0,
C:TRCR,C:TRCR,0.0,
C:UVOL,NYSE ADVANCE/TOTAL VOLUME,0.0,
C:VOL,C:VOL,0.0,
CABL,中视控股,0.0,
CAHS,COLONY AMERN HOMES INC,0.0,
CAPNW,"Capnia, Inc. - Series A Warrant",0.0,
CARS*,Cars.com Inc.,0.0,
CATYW,Cathay General Bancorp - Warrant,0.0,
CAZAW,CAZADOR ACQUISITION CORPORAT,0.0,
CBEH,中国综合能源,0.0,
CBMXW,CombiMatrix Corporation - Warrant,0.0,
CBX,CBX (Listing Market NYSE Networks AE),0.0,
CCC.U,Churchill Capital,0.0,
CCFG,CRESCENT CAPITAL FINANCE GROUP,0.0,
CCFI,COMMUNITY CHOICE FINANCIAL I,0.0,
CCH+,"Collier Creek Holdings Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 pe",0.0,
CCH.U,Collier Creek Holdings,0.0,
CCJC,CCJC,0.0,
CCNWW,CardConnect Corp. Warrants,0.0,
CCT.CL,COMCAST CORP NEW,0.0,
CCV.L,CCV.L,0.0,
CDEVW,"Centennial Resource Development, Inc. Warrants",0.0,
CDX,CDX,0.0,
CEGE,CEGE,0.0,
CEIX*,CONSOL Energy Inc.,0.0,
CERCW,Cerecor Inc. - Class A Warrants,0.0,
CERCZ,Cerecor Inc,0.0,
CETXW,Cemtrex Inc. - Series 1 Warrant,0.0,
CFC-AL,CFC-AL,0.0,
CFCOW,CF Corporation - Warrants,0.0,
CFRXW,CONTRAFECT CORP,0.0,
CFUNU,Crescent Funding Inc.,0.0,
CGVIC,Causeway ETMF Trust Causeway Global Value NextShares,0.0,
CGZST,NASDAQ Test Symbol,0.0,
CHACU,Chardan Healthcare Acquisition Corp,0.0,
CHEKW,Check-Cap Ltd. - Series A Warrant,0.0,
CHEKZ,Check-Cap Ltd.,0.0,
CHEUF,长和,0.0,
CHNE,中国产权平台,0.0,
CHOPW,CHOPW,0.0,
CHVF,China VantagePoint Acquisition,0.0,
CIC+,"Capitol Investment Corp. IV Redeemable Warrants, exercisable for Class A Ordinary Shares at an exercise price of $11.50 per shar",0.0,
CIC.U,Capitol Investment Corp. IV,0.0,
CISN+,Cision Ltd. Warrants,0.0,
CITP,COMSYS,0.0,
CIVEC,Causeway ETMF Trust Causeway International Value NextShares,0.0,
CJR,科勒斯娱乐,0.0,
CKH*,SEACOR HOLDINGS INC,0.0,
CKT,CKT,0.0,
CLACW,Capitol Acquisition Corp. III - Warrants,0.0,
CLDCW,China Lending Corporation Warrant,0.0,
CLFF,兴港船务,0.0,
CLIRW,ClearSign Combustion Corporation - Warrant,0.0,
CLNS-FL,CLNS-FL,0.0,
CLRBW,"Cellectar Biosciences, Inc. - Warrants",0.0,
CLZR,Candela,0.0,
CMA+,"Comerica Incorporated Warrant expiring November 14, 2018",0.0,
CMED,CHINA MED TECHNOLOGIES INC,0.0,
CMSSR,CM Seven Star Acquisition Corporation,0.0,
CMTD,创梦天地,0.0,
CNACW,Constellation Alpha Capital Corp. - Warrant,0.0,
CNCOY,CNCOY,0.0,
CNDT*,Conduent Incorporated,0.0,
CNPT,中国动力科技,0.0,
CNTX,Centrexion Therapeutics Corporation,0.0,
CNX*,CNX Resources Corporation,0.0,
COF+,"Capital One Financial Corporation Warrants expiring November 14, 2018",0.0,5.84
COGTV,"Cogint, Inc.",0.0,
COLE.WD,COLE REAL ESTATE INVTS INC,0.0,
COR-AL,COR-AL,0.0,
COYNW,"COPsync, Inc. - Warrant",0.0,
CPAAW,Conyers Park Acquisition Corp. - Warrant,0.0,
CPLG*,CorePoint Lodging Inc.  When Issued,0.0,
CREL,Corel,0.0,
CREXW,"Creative Realities, Inc.",0.0,
CRO,CRO,0.0,
CRUSC,Calvert Management Series Calvert Ultra-Short Income NextShares,0.0,
CRZST,NASDAQ Test Symbol,0.0,
CSA-A,COGDELL SPENCER INC,0.0,
CSA.PR.A,COGDELL SPENCER INC,0.0,
CSGL,敬业农业,0.0,
CSI017,华宝波控红利策略,0.0,
CSI1003,财经奶爸养老基金,0.0,
CSI1004,哲铭宝,0.0,
CSI1006,全球精选,0.0,
CSI2004,雄霸天下,0.0,
CSI2005,优质指基低买长持,0.0,
CSI2008,奶爸教育基金,0.0,
CSI930633,中证旅游,0.0,
CSIH11136,中国互联网,0.0,
CSPSADRP,S&P China A Share Dividend Opportunities Index (CHINESE RENMINBI),0.0,
CSR,安防科技,0.0,
CSREV,CSR PLC,0.0,95.08
CTAC.U,ChaSerg Technology Acquisition,0.0,
CTACW,ChaSerg Technology Acquisition Corp.,0.0,
CTE,SinoTech Energy Limited ,0.0,
CTQ.L,CTQ.L,0.0,
CTXRW,"Citius Pharmaceuticals, Inc. - Warrant",0.0,
CTZN,CTZN,0.0,
CTZST,NASDAQ Test Symbol,0.0,
CVB.L,CVB.L,0.0,
CVM+,Cel-Sci Corporation Warrants Exp 10/11/2018,0.0,
CVONW,"ConvergeOne Holdings, Inc. Warrant",0.0,
CXG,CNX气业,0.0,
CXP.WD,,0.0,
CYDE,CYBERDEFENDER CORP,0.0,
CYHHZ,"Community Health Systems, Inc. - Series A Contingent Value Rights",0.0,
CYN.PRD,CITY NATL CORP,0.0,
CYTXZ,Cytori Therapeutics Inc,0.0,
DB.R,DB.R,0.0,
DB.RT,Deutsche Bank Aktiengesellschaft,0.0,
DB.RT*,Deutsche Bank Aktiengesellschaft,0.0,
DBTK,Double Take软件,0.0,
DCAI,Dialysis Corporation of Americ,0.0,
DDMXW,DD3 Acquisition Corp. Warrants,0.0,
DDOC,"Dermadoctor, Inc.",0.0,
DDR*,DDR Corp.  Ex-Distribution When Issued,0.0,
DDRX,戴奇咖啡,0.0,
DFBHW,DFB Healthcare Acquisitions Corp.,0.0,
DFIN*,"Donnelley Financial Solutions, Inc.",0.0,
DHCP+A,Ditech Holding Corporation Series A Warrants,0.0,
DHCP+B,Ditech Holding Corporation Series B Warrants,0.0,
DIANPING,大众点评,0.0,
DIDI,滴滴出行,0.0,
DJI,大疆无人机,0.0,
DJSPW,DJSPW,0.0,
DLPH*,Delphi Technologies PLC,0.0,
DLPNW,"Dolphin Entertainment, Inc.",0.0,
DLR-EL,DLR-EL,0.0,
DLR-FL,DLR-FL,0.0,
DOR,DYNAMIC OFFSHORE RESOURCES INC,0.0,
DOTAR,"Draper Oakwood Technology Acquisition, Inc. - Right",0.0,
DOTAU,"Draper Oakwood Technology Acquisition, Inc. - Unit",0.0,
DOTAW,"Draper Oakwood Technology Acquisition, Inc. - Warrant",0.0,
DOUBAN,豆瓣,0.0,
DOUYU,斗鱼,0.0,
DOW.WD,The Dow Chemical Company When Distributed,0.0,
DRIOW,DarioHealth Corp. - Warrant,0.0,
DROPBOX,Dropbox,0.0,
DTK.L,DTK.L,0.0,
DTLR,DTLR,0.0,
DTZ.L,DTZ.L,0.0,
DWDPXX,DWDPXX,0.0,
DXC*,DXC Technology Company  Ex-Distribution When Issued,0.0,
DYN+,"Dynegy Inc. Warrant expiring October 2, 2017",0.0,
DYN+A,"Dynegy Inc. Warrants to purchase  (Expirig February 2, 2024)",0.0,
E:EAGLU,E:EAGLU,0.0,
E:PACEU,E:PACEU,0.0,
EAA.L,EAA.L,0.0,
EACQW,Easterly Acquisition Corp. - Warrant,0.0,
EAGLW,Platinum Eagle Acquisition Corp. Warrant,0.0,
EASTW,"Eastside Distilling, Inc. - Warrants",0.0,
ECACR,E-compass Acquisition Corp,0.0,
ECAV,ETRE REIT,0.0,
ECCTF,ECCTF,0.0,
ECIG,Electronic Cigarettes International Group,0.0,
EDRYV,EuroDry Ltd.,0.0,
EDSWW,EDSWW,0.0,
EDTXW,EdtechX Holdings Acquisition Corp. Warrant,0.0,
EFM.L,EFM.L,0.0,
EHR,"Energy Hunter Resources, Inc.",0.0,
EIC,Eagle Point Income Company Inc.,0.0,
ELA.L,ELA.L,0.0,
ELB.L,ELB.L,0.0,
ELECW,Electrum Special Acquisition Corporation - Warrants,0.0,
EMSC,Emergency Medical Services,0.0,
EMZ.L,EMZ.L,0.0,
ENTWW,GLOBAL EAGLE ENTMT INC,0.0,
ENTXW,Entera Bio Ltd,0.0,
ENXP,Energy & Exploration Partners,0.0,
EO,EO,0.0,
EPM-AL,EPM-AL,0.0,
EPZST,NASDAQ Test Symbol,0.0,
EQT*,EQT Corporation  Ex-Distribution When Issued,0.0,
ERNTU,ERNTU,0.0,
EROCW,EAGLE ROCK ENERGY PARTNERS L,0.0,
ERTS,艺电,0.0,
ESA.UN,ENERGY SVCS OF AMERICA CORP,0.0,
ESDIW,"Eastside Distilling, Inc. - Warrants",0.0,
ESEAV,Euroseas Ltd.,0.0,
ETC*,Energy Transfer Corp LP,0.0,
ETRN*,Equitrans Midstream Corporation  When Issued,0.0,
EUVIX,欧元波动率指数,0.0,
EVFTC,Eaton Vance NextShares Trust II Eaton Vance Floating-Rate NextShares,0.0,
EVGBC,Eaton Vance NextShares Trust - Eaton Vance Global Income Builder NextShares,0.0,
EVLMC,Eaton Vance NextShares Trust II - Eaton Vance TABS 5-to-15 Year Laddered Municipal Bond NextShares,0.0,
EVSTC,Eaton Vance NextShares Trust - Eaton Vance Stock NextShares,0.0,
EVZ,欧元波动率指数,0.0,
EXPEV,EXPEDIA INC DEL,0.0,
FBP.RT,FIRST BANCORP P R,0.0,
FCI,FirstCaribbean International Bank Limited,0.0,
FCST,FCST,0.0,
FFBCW,First Financial Bancorp. - Warrant 12/23/2018,0.0,
FFG.WD,FBL FINANCIAL GROUP INC,0.0,
FG+,FGL Holdings Warrants,0.0,
FGXI,FGXI,0.0,
FJZST,NASDAQ Test Symbol,0.0,
FKLY.U,Frankly,0.0,
FKLYU,"Frankly, Inc.",0.0,
FLYX,DIREXION SHS ETF TR,0.0,
FMCIR,Forum Merger Corporation - Right,0.0,
FMCIW,Forum Merger II Corporation,0.0,
FNBND,,0.0,
FNDR,芬达乐器,0.0,
FNET,FNET,0.0,
FNTEW,FinTech Acquisition Corp. II - Warrant,0.0,
FOANC,Gabelli NextShares Trust - Gabelli Food of All Nations NextShares,0.0,
FOODW,FOODW,0.0,
FOR*,Forestar Group Inc.,0.0,
FOSUF,Fosun International Ltd,0.0,
FOURSQUARE,Foursquare,0.0,
FPAC+,"Far Point Acquisition Corporation Warrants, exercisable for one share of Class A  for $11.50 per share",0.0,
FPAC.U,Far Point Acquisition,0.0,
FPP+,FieldPoint Petroleum Corporation Warrant expiring 2018,0.0,
FRC-AL,FRC-AL,0.0,
FRC-BL,FRC-BL,0.0,
FRFHF,枫信保险,0.0,
FSACU,Federal Street Acquisition Corp. - Unit consisting of One  and Half of a Warrant,0.0,
FSACW,Federal Street Acquisition Corp. - Warrant,0.0,
FSGID,FIRST SEC GROUP INC,0.0,
FSPR,Four Springs Capital Trust,0.0,
FSTM,FusionStorm,0.0,
FTF.RT,Franklin Limited Duration Income Trust Rights,0.0,
FTF.RT*,Franklin Limited Duration Income Trust,0.0,
FUTURE.IDX,期指,0.0,
GAB-F.CL,GABELLI EQUITY TR INC,0.0,
GAB.R*,GAB.R*,0.0,
GAB.RT,The Gabelli Equity Trust Inc.,0.0,
GAB.RT*,The Gabelli Equity Trust Inc.,0.0,
GABFR,GABFR,0.0,
GABFV,GABELLI EQUITY TR INC,0.0,
GADS,Gadsden Growth Properties,0.0,
GALTW,Galectin Therapeutics Inc,0.0,
GANJI,赶集网,0.0,
GBLK,Goodbulk Ltd.,0.0,
GCF.WD,GLOBAL INCOME AND CURR FD INC,0.0,
GCTS,GCT Semiconductor,0.0,
GCV.RT,"Gabelli Convertible and Income Securities Fund, Inc. (The) Rights",0.0,
GCV.RT*,"The Gabelli Convertible and Income Securities Fund, Inc.",0.0,
GDPP,Goodrich Petroleum Corporation,0.0,
GEB.L,GEB.L,0.0,
GECX,"Great Elm Capital Group, Inc. NEW Common Stock",0.0,
GEH.L,GEH.L,0.0,
GEK.L,GEK.L,0.0,
GEMD,GLOBUS MED INC,0.0,
GFIS,,0.0,
GGN-A.CL,GGN-A.CL,0.0,
GGO.C,The Gabelli Go Anywhere Trust,0.0,
GGP.WI,GENERAL GROWTH PPTYS INC NEW,0.0,
GGZ.R*,GGZ.R*,0.0,
GGZ.RT,The Gabelli Global Small and Mid Cap Value Trust,0.0,
GGZ.RT*,The Gabelli Global Small and Mid Cap Value Trust,0.0,
GIG.R,GIG.R,0.0,
GIG.RT,"GigCapital, Inc. Rights, each exchangeable into one-tenth of one share of",0.0,
GIG.U,GigCapital,0.0,
GLACR,Greenland Acquisition Corporation,0.0,
GLACW,Greenland Acquisition Corporation,0.0,
GLF+,"GulfMark Offshore, Inc. Warrant",0.0,
GLG+,GLG+,0.0,
GLU.RT,"The Gabelli Global Utility and Income Trust Rights (expiring December 14, 2018)",0.0,
GLU.RT*,GABELLI GLOBAL UTILITY & INCOME TR,0.0,
GLUXV,GABELLI GLOBL UTIL & INCOME,0.0,
GMAD,Gordmans Stores,0.0,
GMC,环球市场,0.0,
GOZST,NASDAQ Test Symbol,0.0,
GPACW,Global Partner Acquisition Corp. - Warrants,0.0,
GPAQW,Gordon Pointe Acquisition Corp.,0.0,
GPIAW,GP Investments Acquisition Corp. - Warrants,0.0,
GRAF.U,Graf Industrial,0.0,
GRBIC,Gabelli NextShares Trust Gabelli RBI NextShares,0.0,
GRSHW,"Gores Holdings III, Inc. Warrants",0.0,
GSAH+,GS Acquisition Holdings Corp,0.0,
GSAH.U,GS Acquisition Holdings,0.0,
GSHTW,"Gores Holdings II, Inc. - Warrants",0.0,
GSJ.L,GSJ.L,0.0,
GTWND,GEORGETOWN BANCORP INC MD,0.0,18.06
GTX*,Garrett Motion Inc.  When Issued,0.0,
GUT.R,GUT.R,0.0,
GUT.R*,GUT.R*,0.0,
GUT.RT,Gabelli Utility Trust (The),0.0,
GUT.RT*,Gabelli Utility Trust (The),0.0,
GVZ,金价波动率指数,0.0,
GXP-DL,GXP-DL,0.0,
GXP-EL,GXP-EL,0.0,
HABC,HABC,0.0,
HAL.WD,,0.0,
HAYU,Haymaker Acquisition Corp.,0.0,
HBB*,Hamilton Beach Brands Holding Company,0.0,
HCAC+,"Hennessy Capital Acquisition Corp. III Warrants, each whole warrant exercisable for one share of  at an exercise price of $11.50",0.0,
HCAC-U,HCAC-U,0.0,
HCACW,HENNESSY CAP ACQUISITION COR,0.0,
HCJ.L,HCJ.L,0.0,
HCN-D.CL,HEALTH CARE REIT INC,0.0,
HCN-JL,HCN-JL,0.0,
HDIX,家疗器械,0.0,
HDRAW,Hydra Industries Acquisition Corp. - Warrants,0.0,
HFGIC,Hartford Funds NextShares Trust,0.0,
HGLB,Highland Global Allocation Fund,0.0,
HGV*,Hilton Grand Vacations Inc.,0.0,
HIFN,HIFN,0.0,
HJWX,沪江网,0.0,
HK+,Halcon Resources Corporation Warrant,0.0,
HNB,HERALD NATL BK NEW YORK,0.0,
HNBC,哈利斯国民银行,0.0,
HON*,Honeywell International Inc.  Ex-Distribution When Issued,0.0,
HOO,斯卡尔内华达州,0.0,7.9
HOTRW,CHANTICLEER HLDGS INC,0.0,
HPE*,Hewlett Packard Enterprise Company,0.0,
HPRT,HPRT,0.0,
HQZST,NASDAQ Test Symbol,0.0,
HRMNU,Harmony Merger Corp. - Unit,0.0,
HRMNW,Harmony Merger Corp. - Warrant,0.0,
HSEB.L,HSEB.L,0.0,
HTF.L,HTF.L,0.0,
HTGY.L,HTGY.L,0.0,
HTGZ.L,HTGZ.L,0.0,
HTR.RT,HELIOS TOTAL RETURN FD INC,0.0,
HUADA,华大基因,0.0,
HUAW,华为,0.0,
HULU,Hulu,0.0,
HXZB,华兴资本,0.0,
HY.WD,HYSTER YALE MATLS HANDLING I,0.0,
HYJF,汇盈金控,0.0,
I:NTEST,I:NTEST,0.0,
I:PTEST,I:PTEST,0.0,
IAMXR,I-AM Capital Acquisition Company - Right,0.0,
IAMXW,I-AM Capital Acquisition Company - Warrant,0.0,
IBAS,IBAS,0.0,
IBEX,IBEX Holdings Limited,0.0,
IBO,IBO (Listing Market - NYSE Amex Network B F),0.0,
ICC,ICC,0.0,
ICC-,ICC-,0.0,
ICLDW,INTERCLOUD SYS INC,0.0,
ICOC,ICO,0.0,
ICOPZ,ICOPZ,0.0,
ICP,IC Power Ltd. Ordinary Shares,0.0,
IDGX,"ALTHEADX, INC.",0.0,
IDT*,IDT Corporation,0.0,
IDT.WI,IDT CORP,0.0,
IEPRR,ICAHN ENTERPRISES LP,0.0,
IGZ,IGZ (Listing Market NYSE Arca Network B F),0.0,
IHR,IHR,0.0,
IMUC+,"ImmunoCellular Therapeutics, Ltd. Warrants",0.0,
IMXIW,INTERNATIONAL MONEY EXPRESS INC,0.0,
IND.L,IND.L,0.0,
INDUU,Industrea Acquisition Corp. - Unit,0.0,
INDUW,Industrea Acquisition Corp. - Warrant,0.0,
INN-AL,INN-AL,0.0,
INNTW,"Innovate Biopharmaceuticals, Inc.",0.0,
INSEW,"Inspired Entertainment, Inc. Warrants",0.0,
INSW*,"International Seaways, Inc.",0.0,
INZ.L,INZ.L,0.0,
IPCR,IPCR,0.0,
IPCS,IPCS,0.0,
IPOA.U,Social Capital Hedosophia Holdings,0.0,
IPOB,,0.0,
IPOC,,0.0,
IPOD,IPOD,0.0,
IPOE,IPOE,0.0,
IPOF,IPOF,0.0,
IPOG,IPOG,0.0,
IPOH,IPOH,0.0,
IPOI,IPOI,0.0,
IPOJ,IPOJ,0.0,
IPOK,IPOK,0.0,
IPOL,IPOL,0.0,
IPOM,IPOM,0.0,
IPON,IPON,0.0,
IPOO,IPOO,0.0,
IPOP,IPOP,0.0,
IPOQ,IPOQ,0.0,
IPSC,Ipsco Tubulars Inc,0.0,
IQIYI,爱奇艺,0.0,
IQZST,NASDAQ Test Symbol,0.0,
IRET-L,IRET-L,0.0,
IRKO,IROKO PHARMACEUTICALS INC,0.0,
IRL.RT,"The New Ireland Fund, Inc.",0.0,
IRL.RT*,"The New Ireland Fund, Inc.",0.0,
ITLN,Intellon,0.0,
ITML,VanEck Vectors AMT-Free 12-17 Year Municipal Index ETF,0.0,
ITMS,VanEck Vectors AMT-Free 6-8 Year Municipal Index ETF,0.0,
IVD,IVAX DIAGNOSTICS INC,0.0,
IVENC,Ivy NextShares Ivy Focused Energy NextShares,0.0,
IVFGC,Ivy NextShares - Ivy Focused Growth NextShares,0.0,
IVFVC,Ivy NextShares - Ivy Focused Value NextShares,0.0,
JAH.WD,JARDEN CORPORATION,0.0,
JBGS*,JBG SMITH PROPERTIES,0.0,
JMHLY,怡和洋行,0.0,
JPM+,"J P Morgan Chase & Co Warrant expiring October 28, 2018",0.0,7.81
JSYNR,Jensyn Acquistion Corp. - Rights,0.0,
JSYNW,Jensyn Acquistion Corp. - Warrants,0.0,
JTI,金泰矿业,0.0,
JYVIX,日元波动率指数,0.0,
JZH.CL,CORPORATE BACKED TR CTFS,0.0,
KAACW,Kayne Anderson Acquisition Corp. - Warrant,0.0,
KAIXIN,开心网,0.0,
KB.RT,KB.RT,0.0,
KBLMU,KBL Merger Corp. IV - Unit,0.0,
KCC.L,KCC.L,0.0,
KCJ,标普500相关度指数,0.0,
KEF.WD,KOREA EQUITY FUND INC,0.0,
KEY-HL,KEY-HL,0.0,
KFH.L,KFH.L,0.0,
KFI.L,KFI.L,0.0,
KFP-,KKR FINL HLDGS LLC,0.0,
KIO.RT,KKR Income Opportunities Fund,0.0,
KIO.RT*,KKR Income Opportunities Fund,0.0,
KJZST,NASDAQ Test Symbol,0.0,
KLREU,KLR ENERGY ACQUISITION CORP,0.0,
KLREW,KLR Energy Acquisition Corp. Warrants,0.0,
KMI+,KINDER MORGAN INC DEL,0.0,
KMIWS.WI,KINDER MORGAN INC,0.0,
KNMD,KNMD,0.0,
KODK+,"Eastman Kodak Company Warrant (Expiring September 3, 2018)",0.0,
KODK+A,Eastman Kodak Company Wt Exp 135%,0.0,
KRC-GL,KRC-GL,0.0,
KRFTV,KRFTV,0.0,13.82
KURO,"Kura Oncology, Inc",0.0,
KWAI,快手,0.0,
KYN-GL,KYN-GL,0.0,
LACQW,Leisure Acquisition Corp.,0.0,
LAEC,拓见科技,0.0,
LCAHW,"Landcadia Holdings, Inc. - Warrant",0.0,
LCG,LCG,0.0,
LDI,LOANDEPOT INC COM USD0.001 CL A,0.0,
LDX,BANK AMER CORP,0.0,
LEXAV,"Liberty Expedia Holdings, Inc. Series A Common Stock When Issued",0.0,
LEXBV,"Liberty Expedia Holdings, Inc. Series B Common Stock When Issued",0.0,
LGCU,Legacy Acquisition,0.0,
LGL+*,LGL GROUP INC,0.0,
LGL.RT,LGL Group Inc,0.0,
LGZ,LegalZoom,0.0,
LHC.U,Leo Holdings,0.0,
LHO-HL,LHO-HL,0.0,
LILAV,Liberty Latin America Ltd.,0.0,
LILKV,Liberty Latin America Ltd.,0.0,
LIMS,Starlims技术,0.0,
LJS,陆金所,0.0,
LJZST,NASDAQ Test Symbol,0.0,
LKSD*,"LSC Communications, Inc.",0.0,
LLACQU,L&L Acquisition ,0.0,
LLGX,LINC LOGISTICS CO,0.0,
LLS,流利说,0.0,
LMCBD,LIBERTY MEDIA CORP DELAWARE,0.0,
LMCBV,LIBERTY MEDIA CORP DELAWARE,0.0,
LMT.W,LMT.W,0.0,
LMTG,LMTG,0.0,
LMTGE,LMTGE,0.0,
LMTGL,LMTGL,0.0,
LNC+WS,,0.0,
LOACR,Longevity Acquisition Corporation Right,0.0,
LOACW,Longevity Acquisition Corporation,0.0,
LOV*,Spark Networks SE,0.0,
LSR,LSR,0.0,
LTN.R,LTN.R,0.0,
LTN.U,Union Acquisition,0.0,
LTSTB.TEST,LTSTB.TEST,0.0,
LUCA,Luca Technologies,0.0,
LUNG,Prolung Inc,0.0,
LUXTY,LUXTY,0.0,
LVNAR,LVNAR,0.0,11.93
LW*,"Lamb Weston Holdings, Inc.",0.0,
LXL,"Livexlive Media, Inc.",0.0,
MACQW,"M I Acquisitions, Inc. - Warrant",0.0,
MAY.WD,THE MALAYSIA FD WD,0.0,
MBTV,MobiTV,0.0,
MCLBW,MICROLIN BIO INC,0.0,
MCQ.L,MCQ.L,0.0,
MDGSW,Medigus Ltd,0.0,
MDLZV,MDLZV,0.0,13.86
MDVXW,Medovex Corp. - Class A Warrant,0.0,
MEITUAN,美团点评,0.0,
MEIZU,魅族,0.0,
MER,MER,0.0,13.75
MER-ML,MER-ML,0.0,
MET*,"MetLife, Inc.",0.0,
MFAC+,"Megalith Financial Acquisition Corp. Warrants, each warrant exercisable for one share of Class A  at an exercise price of $11.50",0.0,
MFAC.WS,Megalith Financial Acquisition Corp.,0.0,
MFACU,Megalith Financial Acquisition,0.0,
