code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.300518,2017-03-16,2016-12-31,0.129954,1.072310,0.251988,1.000000,0.480939,0.868492,1.063739,0.520582
sz.300518,2018-04-25,2017-12-31,0.058961,1.213819,0.186894,1.000000,0.259905,0.970182,1.055077,0.253909
sz.300519,2017-04-18,2016-12-31,0.250488,1.120028,0.592795,1.000000,0.377271,0.858666,1.010160,0.434950
sz.300519,2018-04-17,2017-12-31,0.157708,1.096358,0.421227,1.000000,0.341496,0.866419,1.018356,0.387042
sz.300519,2019-04-19,2018-12-31,0.120619,1.094908,0.345852,1.000000,0.318528,0.872478,1.061432,0.343955
sz.300520,2017-03-14,2016-12-31,0.143671,1.891472,0.792875,1.050135,0.091227,0.865374,0.987232,0.106782
sz.300520,2018-03-27,2017-12-31,0.033695,2.106278,0.529217,0.960841,0.031460,1.794737,1.327619,0.013203
sz.300520,2019-04-16,2018-12-31,0.052612,1.824485,0.579646,0.953761,0.052161,1.074182,0.952946,0.050956
sz.300521,2017-04-20,2016-12-31,0.134218,1.154419,0.461687,1.000000,0.251826,0.868943,1.008363,0.287404
sz.300521,2018-04-21,2017-12-31,0.076435,1.106472,0.339346,1.000000,0.203567,0.884736,1.016556,0.226341
sz.300522,2017-04-20,2016-12-31,0.165032,1.176695,0.595554,1.000000,0.235495,0.858379,1.007614,0.272276
sz.300522,2018-04-24,2017-12-31,0.093390,1.081666,0.456786,1.000000,0.189015,0.868303,1.005974,0.216390
sz.300522,2019-03-29,2018-12-31,0.109758,1.099799,0.494456,1.003630,0.201105,0.896027,1.003427,0.223674
sz.300523,2017-04-13,2016-12-31,0.143003,1.790837,0.551011,0.859438,0.168623,0.855807,0.970571,0.203008
sz.300523,2018-03-30,2017-12-31,0.109316,1.531008,0.500951,0.756698,0.188360,0.857908,0.993515,0.220990
sz.300525,2017-04-25,2016-12-31,0.118005,1.169532,0.451133,1.017893,0.219726,0.869060,1.018181,0.248317
sz.300525,2018-04-25,2017-12-31,0.121052,1.422249,0.482306,0.960632,0.183703,0.896574,1.021259,0.200629
sz.300525,2019-03-19,2018-12-31,0.156456,1.716956,0.596388,0.872257,0.175169,0.925497,1.000326,0.189209
sz.300526,2017-04-26,2016-12-31,0.093645,1.589303,0.612355,1.000000,0.096222,0.876870,0.806478,0.136065
sz.300526,2018-04-25,2017-12-31,0.085294,1.503474,0.502201,1.000000,0.112965,0.822550,0.877542,0.156499
sz.300527,2017-04-26,2016-12-31,0.114541,2.210043,0.655111,1.000000,0.079113,0.860169,0.995691,0.092371
sz.300527,2018-04-24,2017-12-31,0.102461,1.736129,0.673880,1.000000,0.087578,0.857043,1.012079,0.100967
sz.300528,2017-03-31,2016-12-31,0.071856,1.339046,0.733652,0.956337,0.076483,0.959875,1.026825,0.077599
sz.300528,2018-03-30,2017-12-31,0.059641,1.520758,0.529087,0.980532,0.075596,0.974981,1.042342,0.074386
sz.300528,2019-04-12,2018-12-31,-0.323838,1.743351,0.578127,0.854596,-0.375975,1.020773,1.061015,-0.347143
sz.300529,2017-04-21,2016-12-31,0.231241,1.137532,0.546773,1.000000,0.371787,0.837071,1.025536,0.433093
sz.300529,2018-04-03,2017-12-31,0.220892,1.165864,0.478632,0.999867,0.395902,0.836285,1.021523,0.463431
sz.300529,2019-03-26,2018-12-31,0.260218,1.215173,0.541509,1.002580,0.394434,0.847420,1.011592,0.460119
sz.300530,2017-04-25,2016-12-31,0.131081,1.065470,0.345367,1.000000,0.356219,0.850414,1.007105,0.415922
sz.300530,2018-04-24,2017-12-31,0.111531,1.082884,0.266711,1.000000,0.386167,0.857995,1.006132,0.447337
sz.300531,2017-04-12,2016-12-31,0.163576,1.221503,0.659929,1.000000,0.202922,0.949629,0.995809,0.214584
sz.300531,2018-04-25,2017-12-31,0.084024,1.290161,0.593779,0.878822,0.124806,0.924662,1.029549,0.131101
sz.300531,2019-03-28,2018-12-31,0.179644,1.563970,0.932568,0.898316,0.137112,0.863993,0.995105,0.159476
sz.300532,2017-04-06,2016-12-31,0.099397,1.781170,0.407129,1.000000,0.137068,0.862276,1.021411,0.155628
sz.300532,2018-03-27,2017-12-31,0.122929,1.623351,0.462793,1.003978,0.162979,0.866928,1.017784,0.184711
sz.300533,2017-04-18,2016-12-31,0.158456,1.272887,0.304823,0.985301,0.414478,0.964101,1.184293,0.363012
sz.300533,2018-04-24,2017-12-31,0.064567,1.154439,0.170783,1.069212,0.306290,0.905676,1.804483,0.187416
sz.300534,2017-03-23,2016-12-31,0.085192,1.271258,0.382467,1.000000,0.175216,0.863324,1.059773,0.191508
sz.300534,2018-03-23,2017-12-31,0.024171,1.091655,0.348821,1.000000,0.063475,0.944629,1.038151,0.064727
sz.300534,2019-03-16,2018-12-31,0.017136,1.089127,0.260345,1.000000,0.060433,0.908434,1.009766,0.065881
sz.300535,2017-04-07,2016-12-31,0.123041,1.152707,0.552261,1.000265,0.193229,0.849495,0.993458,0.228961
sz.300535,2018-04-13,2017-12-31,0.080375,1.098666,0.470257,1.000157,0.155544,0.862660,1.009966,0.178528
sz.300535,2019-04-12,2018-12-31,0.060471,1.098798,0.473345,1.004083,0.115794,0.852271,1.013383,0.134071
sz.300536,2017-04-27,2016-12-31,0.134800,1.722775,0.585214,1.000000,0.133705,0.865900,1.022414,0.151027
sz.300536,2018-01-19,2017-12-31,0.101948,1.740186,0.479439,1.000000,0.122194,0.865609,1.055191,0.133782
sz.300536,2019-03-15,2018-12-31,0.094982,1.999440,0.418491,1.000000,0.113513,0.858510,0.998796,0.132381
sz.300537,2017-03-28,2016-12-31,0.117126,1.286240,0.581752,1.000000,0.156528,0.833625,1.015780,0.184851
sz.300537,2018-04-17,2017-12-31,0.071699,1.257055,0.417550,1.000000,0.136600,0.900773,1.002253,0.151306
sz.300538,2017-04-10,2016-12-31,0.096427,1.534600,1.892370,1.000000,0.033205,0.809776,0.908880,0.045116
sz.300538,2018-04-03,2017-12-31,0.046882,1.390479,1.847368,1.000000,0.018251,0.744817,0.887824,0.027600
sz.300538,2019-04-01,2018-12-31,0.074004,1.446498,2.178493,1.028107,0.022842,0.789805,0.986236,0.029325
sz.300539,2017-03-29,2016-12-31,0.134353,1.727591,0.825896,0.990912,0.095027,0.856513,0.887610,0.124994
sz.300539,2018-04-05,2017-12-31,0.086231,1.749505,0.770545,1.001825,0.063850,0.839453,0.889905,0.085471
sz.300539,2019-04-11,2018-12-31,0.025874,2.189020,0.647611,1.015033,0.017981,0.865514,0.457202,0.045440
sz.300540,2017-04-13,2016-12-31,0.082952,1.763009,0.375633,0.923012,0.135706,0.860016,0.951253,0.165881
sz.300540,2018-04-25,2017-12-31,0.030071,1.458242,0.256187,0.928189,0.086722,0.850754,1.049145,0.097161
sz.300541,2017-04-05,2016-12-31,0.112820,1.704258,1.090849,1.000000,0.060686,0.852061,0.871657,0.081709
sz.300541,2018-04-12,2017-12-31,0.059356,1.662409,0.841475,1.000000,0.042431,0.843565,0.870734,0.057767
sz.300541,2019-04-10,2018-12-31,0.067684,1.751174,1.049811,1.000000,0.036817,0.839585,0.807548,0.054302
sz.300542,2017-04-21,2016-12-31,0.073639,1.364817,0.676739,1.000065,0.079723,0.922603,0.964269,0.089613
sz.300542,2018-04-21,2017-12-31,0.062491,1.308961,0.800063,1.000034,0.059669,0.938665,1.061826,0.059867
sz.300542,2019-03-30,2018-12-31,0.062255,1.629899,0.815504,0.788030,0.059436,0.918814,0.925885,0.069866
sz.300543,2017-03-25,2016-12-31,0.177420,1.702695,1.273518,1.000000,0.081820,0.868659,1.052653,0.089480
sz.300543,2018-04-25,2017-12-31,0.126718,1.613165,1.160873,1.000000,0.067667,0.867946,1.039165,0.075023
sz.300545,2017-03-31,2016-12-31,0.112427,1.333839,0.561838,1.000000,0.150023,0.869379,1.007470,0.171284
sz.300545,2018-03-09,2017-12-31,0.116048,1.699781,0.563208,1.000000,0.121220,0.849891,0.991715,0.143822
sz.300545,2019-02-28,2018-12-31,0.154719,1.998784,0.602394,1.000000,0.128498,0.901990,0.901834,0.157968
sz.300546,2017-04-10,2016-12-31,0.141093,1.295047,0.528236,1.000000,0.206250,0.853731,1.018680,0.237156
sz.300546,2018-04-16,2017-12-31,0.131084,1.368683,0.457849,1.000000,0.209182,0.867476,1.023083,0.235698
sz.300547,2017-03-31,2016-12-31,0.188669,1.494574,0.764553,1.000000,0.165110,0.875363,0.963164,0.195833
sz.300547,2018-04-02,2017-12-31,0.174324,1.329343,0.743343,1.000000,0.176413,0.870442,1.005764,0.201510
sz.300547,2019-04-03,2018-12-31,0.184165,1.269358,0.645734,1.000000,0.224682,0.895132,1.012132,0.247996
sz.300548,2017-04-12,2016-12-31,0.158912,1.157520,0.642158,1.000000,0.213789,0.860699,1.023777,0.242621
sz.300548,2018-03-29,2017-12-31,0.136084,1.124879,0.529439,1.000000,0.228499,0.851457,1.019950,0.263114
sz.300548,2019-04-17,2018-12-31,0.003805,1.146928,0.391544,1.000000,0.008473,30.868987,-0.031156,-0.008810
sz.300549,2017-04-26,2016-12-31,0.172327,1.590734,0.758420,1.000000,0.142839,0.845267,0.939099,0.179945
sz.300549,2018-04-24,2017-12-31,0.161688,1.441191,0.682861,1.000000,0.164295,0.851841,0.979253,0.196956
sz.300550,2017-04-26,2016-12-31,0.150061,1.391507,0.488019,1.006636,0.219520,0.889726,1.007285,0.244943
sz.300550,2018-04-25,2017-12-31,0.066827,1.301730,0.431009,0.985260,0.120890,0.886179,1.000855,0.136301
sz.300551,2017-04-25,2016-12-31,0.096644,1.495853,0.446620,1.000165,0.144636,0.925641,0.977247,0.159893
sz.300551,2018-04-23,2017-12-31,0.028723,1.339254,0.343165,1.000197,0.062485,0.950733,0.966285,0.068016
sz.300552,2017-03-25,2016-12-31,0.121699,1.597731,0.698268,1.000000,0.109084,0.849287,0.954411,0.134577
sz.300552,2018-04-05,2017-12-31,0.050492,1.470691,0.569340,1.000000,0.060301,0.968637,1.065159,0.058445
sz.300552,2019-04-12,2018-12-31,0.008680,1.562478,0.584753,1.062627,0.008940,-2.898187,-1.142460,0.002700
sz.300553,2017-04-13,2016-12-31,0.115628,1.102357,0.384959,1.000000,0.272475,0.857931,1.026623,0.309359
sz.300553,2018-04-20,2017-12-31,0.069513,1.096177,0.331362,1.033818,0.185114,0.850648,1.056065,0.206063
sz.300553,2019-04-12,2018-12-31,0.050481,1.109664,0.389672,1.365870,0.085473,0.789810,1.095895,0.098750
sz.300554,2018-04-17,2017-12-31,0.247110,1.260169,0.646414,1.000000,0.303355,0.856571,1.013693,0.349367
sz.300554,2019-04-17,2018-12-31,0.076278,1.319179,0.519253,1.000000,0.111357,0.907236,1.034074,0.118698
sz.300555,2017-04-21,2016-12-31,0.122171,1.415940,0.643650,0.995362,0.134677,0.845196,0.955396,0.166784
sz.300555,2018-04-20,2017-12-31,0.072981,1.310615,0.467479,0.973340,0.122380,0.856602,0.962216,0.148477
sz.300556,2017-04-24,2016-12-31,0.080929,1.440478,0.864302,0.986288,0.065906,0.857432,0.975399,0.078803
sz.300556,2018-04-10,2017-12-31,0.057335,1.432795,0.871757,1.704729,0.026927,1.017164,1.078453,0.024547
sz.300556,2019-03-19,2018-12-31,0.123220,1.571206,1.046924,1.122731,0.066720,0.922436,0.994646,0.072720
sz.300557,2017-03-01,2016-12-31,0.120705,1.331005,0.432255,1.000000,0.209800,0.877640,1.030472,0.231982
sz.300557,2018-03-10,2017-12-31,0.075628,1.251404,0.378112,1.008260,0.158524,0.988970,1.075967,0.148975
sz.300558,2017-04-06,2016-12-31,0.262241,1.178373,0.624594,1.002531,0.355404,0.866673,0.997364,0.411163
sz.300558,2018-04-10,2017-12-31,0.129632,1.242443,0.415503,1.027708,0.244338,0.862796,0.999922,0.283216
sz.300558,2019-04-16,2018-12-31,0.078694,1.470176,0.392797,1.020154,0.133578,0.896640,0.889679,0.167450
sz.300559,2017-03-21,2016-12-31,0.150225,1.145995,0.351679,1.000000,0.372745,0.945201,1.024112,0.385071
sz.300559,2018-03-09,2017-12-31,0.119380,1.144523,0.274139,0.955951,0.398018,0.901770,1.018209,0.433481
sz.300559,2019-03-20,2018-12-31,0.176305,1.248460,0.444989,0.949359,0.334281,0.921502,1.006757,0.360322
sz.300560,2017-04-15,2016-12-31,0.106341,1.299366,0.708496,0.999971,0.115517,0.853032,0.935012,0.144832
sz.300560,2018-04-17,2017-12-31,0.083428,1.221358,0.682757,0.999971,0.100050,0.858484,0.988557,0.117891
sz.300560,2019-04-18,2018-12-31,0.115068,1.613271,0.668520,0.852610,0.125136,0.875379,0.968865,0.147545
sz.300561,2017-01-17,2016-12-31,0.183949,1.174207,0.433165,1.000000,0.361660,0.863074,1.004683,0.417083
sz.300561,2018-04-24,2017-12-31,0.122469,1.122523,0.331199,1.000526,0.329242,0.913632,1.006580,0.358011
sz.300562,2017-03-03,2016-12-31,0.220367,1.373620,1.535416,1.000000,0.104485,0.862346,1.011334,0.119806
sz.300562,2018-03-30,2017-12-31,0.035042,1.391629,1.223132,1.021571,0.020153,0.678925,1.011733,0.029339
sz.300562,2019-04-13,2018-12-31,0.046052,1.566069,0.949063,1.089903,0.028428,0.773263,1.047204,0.035107
sz.300563,2017-03-21,2016-12-31,0.108063,1.482168,0.632756,1.000056,0.115217,0.874761,0.938679,0.140317
sz.300563,2018-03-20,2017-12-31,0.091209,1.442508,0.515885,0.999983,0.122566,0.855231,0.969227,0.147864
sz.300565,2017-04-20,2016-12-31,0.116610,1.753893,0.761759,1.000000,0.087280,0.862244,0.926844,0.109214
sz.300565,2018-04-25,2017-12-31,0.080271,1.500327,0.610780,1.000000,0.087597,0.895022,1.104996,0.088572
sz.300566,2017-04-25,2016-12-31,0.144837,2.923737,0.511146,1.000000,0.096916,0.864890,0.796548,0.140677
sz.300566,2018-04-25,2017-12-31,0.101108,2.489043,0.496351,0.981268,0.083402,0.911396,0.891271,0.102674
sz.300567,2017-03-28,2016-12-31,0.207440,1.489880,0.739325,1.096221,0.171794,0.855886,0.956251,0.209904
sz.300567,2018-03-29,2017-12-31,0.213487,1.441447,0.794541,0.987484,0.188767,0.878852,1.013944,0.211835
sz.300568,2017-02-25,2016-12-31,0.176400,1.601641,0.358348,1.013647,0.303208,0.850475,0.916988,0.388790
sz.300568,2018-04-03,2017-12-31,0.085409,1.699398,0.245358,1.211765,0.169041,0.800777,0.884460,0.238672
sz.300568,2019-03-15,2018-12-31,0.158975,2.126207,0.196384,1.096184,0.347323,0.814150,0.914000,0.466748
sz.300569,2017-04-20,2016-12-31,0.152407,1.567020,0.545357,0.979051,0.182156,0.835699,1.019584,0.213782
sz.300569,2018-03-28,2017-12-31,0.058169,1.392258,0.322591,0.979448,0.132233,0.870933,1.211759,0.125296
sz.300569,2019-04-15,2018-12-31,0.059602,1.671489,0.485567,0.884002,0.083071,0.893976,0.935147,0.099368
sz.300570,2017-04-12,2016-12-31,0.140744,1.139833,0.512725,1.000000,0.240826,0.860662,1.007325,0.277780
sz.300570,2018-03-28,2017-12-31,0.091897,1.117631,0.402291,1.000774,0.204233,0.860050,1.060350,0.223950
sz.300570,2019-03-29,2018-12-31,0.130967,1.176297,0.578858,1.009911,0.190454,0.848075,1.044492,0.215006
sz.300571,2017-04-26,2016-12-31,0.266179,1.342514,1.920287,1.002410,0.103002,0.792821,0.976064,0.133104
sz.300571,2018-04-23,2017-12-31,0.330158,1.779071,1.740412,0.917007,0.116280,0.761391,0.992439,0.153883
sz.300572,2017-04-10,2016-12-31,0.129011,1.818718,0.460299,1.000000,0.154107,0.839397,1.021020,0.179812
sz.300572,2018-04-11,2017-12-31,0.148366,1.851660,0.417385,1.000000,0.191971,0.844186,1.068040,0.212917
sz.300572,2019-04-08,2018-12-31,0.203125,1.798122,0.475822,1.002327,0.236860,0.852052,1.040497,0.267168
sz.300573,2017-04-10,2016-12-31,0.119199,1.506862,0.494187,1.000000,0.160069,0.841762,0.898592,0.211619
sz.300573,2018-04-20,2017-12-31,0.073623,1.304820,0.515072,1.025997,0.106770,0.838621,0.940994,0.135299
sz.300573,2019-04-19,2018-12-31,0.024927,1.263741,0.622703,1.516229,0.020891,0.806619,0.791915,0.032705
sz.300575,2017-03-28,2016-12-31,0.112007,1.694422,0.769726,1.000000,0.085879,0.820609,0.941110,0.111201
sz.300575,2018-03-30,2017-12-31,0.122584,1.650369,0.819882,1.000000,0.090594,0.829516,0.963085,0.113400
sz.300575,2019-03-22,2018-12-31,0.189685,1.795471,0.833344,1.000000,0.126774,0.845930,0.960336,0.156054
sz.300576,2017-04-26,2016-12-31,0.114420,1.286404,0.816323,1.000000,0.108959,0.843626,1.000167,0.129134
sz.300576,2018-04-25,2017-12-31,0.093754,1.257862,0.735035,1.000000,0.101403,0.872417,1.022044,0.113725
sz.300577,2017-04-13,2016-12-31,0.226895,1.655258,1.265877,1.035849,0.104537,0.845645,0.987791,0.125146
sz.300577,2018-04-13,2017-12-31,0.260935,1.761574,1.290686,0.940617,0.122011,0.868685,1.009539,0.139128
sz.300577,2019-04-03,2018-12-31,0.309106,2.134648,1.707044,0.942228,0.090029,0.845838,0.996787,0.106780
sz.300578,2017-04-20,2016-12-31,0.233298,1.300035,1.437436,1.000000,0.124844,0.862078,1.007146,0.143790
sz.300578,2018-04-18,2017-12-31,0.163574,1.266776,1.007134,1.000000,0.128211,0.879182,1.042824,0.139842
sz.300579,2017-04-08,2016-12-31,0.172735,1.711241,0.750004,1.041769,0.129191,0.801292,1.024460,0.157379
sz.300579,2018-03-29,2017-12-31,0.163486,1.622621,0.621718,1.013630,0.159879,0.864637,1.039663,0.177854
sz.300579,2019-03-23,2018-12-31,0.149351,1.776515,0.649295,1.000000,0.129478,0.874056,1.032965,0.143408
sz.300580,2017-04-17,2016-12-31,0.180599,1.513252,0.558590,1.000000,0.213653,0.862777,0.977356,0.253372
sz.300580,2018-04-21,2017-12-31,0.143187,1.317390,0.522039,1.000000,0.208202,0.862434,1.001007,0.241169
sz.300580,2019-04-10,2018-12-31,0.120393,1.214040,0.465146,1.000000,0.213195,0.871148,1.001012,0.244482
sz.300581,2017-04-27,2016-12-31,0.142453,1.360909,0.406584,1.000000,0.257449,0.829017,0.993908,0.312451
sz.300581,2018-04-25,2017-12-31,0.090089,1.264221,0.261332,1.000000,0.272683,0.830264,1.009158,0.325448
sz.300582,2017-04-26,2016-12-31,0.103324,1.965630,0.513687,1.000000,0.102330,0.918847,0.846823,0.131513
sz.300582,2018-04-20,2017-12-31,0.027224,1.729270,0.480282,1.000000,0.032779,0.883418,0.809163,0.045856
sz.300583,2017-04-25,2016-12-31,0.191222,1.676899,0.640453,1.050117,0.169553,0.831642,0.905106,0.225253
sz.300583,2018-04-23,2017-12-31,0.081067,1.304446,0.530644,1.072843,0.109163,0.830418,0.954685,0.137696
sz.300583,2019-04-09,2018-12-31,0.072519,1.320354,0.455625,0.999205,0.120643,0.848894,0.913090,0.155644
sz.300584,2017-04-21,2016-12-31,0.176984,1.356449,0.809997,1.000000,0.161082,0.862310,0.968507,0.192878
sz.300584,2018-03-12,2017-12-31,0.165283,1.263641,0.907279,1.000000,0.144166,0.859880,0.995458,0.168423
sz.300584,2019-04-02,2018-12-31,0.151506,1.298447,0.998127,1.000000,0.116902,0.867187,0.964869,0.139714
sz.300585,2017-04-26,2016-12-31,0.166865,1.450462,0.733514,1.017678,0.154113,0.875885,0.993525,0.177098
sz.300585,2018-04-24,2017-12-31,0.135694,1.390555,0.654807,0.990607,0.150438,0.873293,1.005369,0.171345
sz.300586,2017-02-28,2016-12-31,0.110329,1.249797,0.779018,1.000000,0.113319,0.866482,1.010091,0.129474
sz.300586,2018-03-27,2017-12-31,0.095569,1.317824,0.616833,1.000000,0.117569,0.867552,0.997891,0.135805
sz.300586,2019-02-28,2018-12-31,0.106068,1.489808,0.656572,1.000000,0.108436,0.897062,0.932819,0.129584
sz.300587,2017-04-27,2016-12-31,0.119375,1.270094,0.386840,1.000000,0.242967,0.808406,0.962737,0.312184
sz.300587,2018-04-23,2017-12-31,0.087299,1.185240,0.328694,1.003228,0.223362,0.810097,1.009209,0.273207
sz.300588,2017-04-20,2016-12-31,0.179470,2.494960,0.911353,0.990249,0.079707,0.883833,0.989456,0.091145
sz.300588,2018-04-24,2017-12-31,0.235997,2.499049,0.934494,0.997681,0.101289,0.870501,0.995915,0.116835
sz.300588,2019-04-19,2018-12-31,0.057969,2.715617,0.618805,1.102775,0.031281,0.903778,0.793032,0.043645
sz.300589,2017-04-25,2016-12-31,0.243649,3.430864,0.800901,1.000000,0.088671,0.881026,0.916576,0.109806
sz.300589,2018-04-10,2017-12-31,0.145879,2.505259,0.703518,1.000000,0.082768,0.860333,0.935223,0.102868
sz.300589,2019-04-17,2018-12-31,0.096022,2.487554,0.581974,1.000000,0.066328,0.854447,0.900221,0.086230
sz.300590,2017-04-18,2016-12-31,0.499864,1.302994,1.087847,1.000000,0.352648,0.862664,1.003012,0.407562
sz.300590,2018-02-28,2017-12-31,0.199545,1.191316,0.626269,1.000000,0.267456,0.877414,1.038463,0.293533
sz.300590,2019-03-16,2018-12-31,0.152546,1.189535,0.490132,1.000000,0.261644,0.921449,1.018089,0.278903
sz.300591,2017-04-20,2016-12-31,0.140821,2.568986,0.891643,1.000000,0.061477,0.759275,0.872645,0.092785
sz.300591,2018-04-25,2017-12-31,0.101265,2.346214,0.698470,1.000000,0.061794,0.762925,0.920544,0.087987
sz.300591,2019-03-12,2018-12-31,0.079563,2.240818,0.651371,0.884369,0.061637,0.829505,0.801580,0.092700
sz.300592,2017-04-19,2016-12-31,0.128188,2.188235,0.775046,1.000000,0.075583,0.857344,0.881303,0.100033
sz.300592,2018-04-17,2017-12-31,0.117745,2.155493,0.629720,1.000000,0.086746,0.845793,0.909762,0.112734
sz.300592,2019-04-17,2018-12-31,0.031364,2.126105,0.421622,1.000000,0.034988,0.936351,0.692191,0.053982
sz.300593,2017-04-20,2016-12-31,0.130187,1.481502,0.694775,1.000000,0.126479,0.910836,0.934611,0.148576
sz.300593,2018-03-27,2017-12-31,0.077658,1.448202,0.521488,1.000000,0.102828,0.928211,0.968877,0.114340
sz.300595,2017-03-10,2016-12-31,0.404449,1.160285,0.718376,1.001287,0.484606,0.837445,1.000444,0.578415
sz.300595,2018-04-10,2017-12-31,0.270243,1.146535,0.486894,1.015269,0.476817,0.830535,1.009425,0.568747
sz.300595,2019-04-03,2018-12-31,0.236467,1.175697,0.426380,1.030866,0.457590,0.853054,1.007783,0.532271
sz.300596,2017-04-20,2016-12-31,0.197172,1.685583,1.043888,0.999291,0.112137,0.859875,0.942111,0.138424
sz.300596,2018-03-28,2017-12-31,0.186338,1.708973,0.954505,1.016990,0.112324,0.891887,0.964444,0.130583
sz.300596,2019-03-26,2018-12-31,0.196276,1.783172,0.848168,0.984739,0.131787,0.874347,0.918457,0.164108
sz.300597,2017-04-26,2016-12-31,0.141152,1.452528,0.748135,1.000000,0.129892,0.830447,1.006033,0.155475
sz.300597,2018-04-24,2017-12-31,0.073345,1.361973,0.564097,1.000000,0.095466,0.831340,1.019238,0.112667
sz.300598,2017-03-13,2016-12-31,0.197996,1.306696,1.514889,0.992597,0.100769,0.916933,0.986344,0.111420
sz.300598,2018-04-04,2017-12-31,0.108373,1.238514,1.080171,0.994398,0.081464,0.920462,1.027938,0.086098
sz.300598,2019-04-19,2018-12-31,0.034962,1.246166,0.941220,1.088597,0.027382,1.149235,1.038304,0.022947
sz.300599,2017-04-26,2016-12-31,0.158513,1.781996,1.123433,1.000000,0.079179,0.789959,0.968589,0.103483
sz.300599,2018-04-25,2017-12-31,0.140093,1.479714,1.088432,1.000000,0.086984,0.832458,1.015540,0.102891
sz.300600,2017-04-20,2016-12-31,0.218214,1.383023,0.570537,1.000000,0.276548,0.850840,1.022029,0.318023
sz.300600,2018-04-20,2017-12-31,0.153535,1.261230,0.469176,1.000000,0.259465,0.852513,1.037863,0.293249
sz.300601,2017-04-25,2016-12-31,0.124756,2.123358,0.376145,1.000000,0.156201,0.871019,0.982735,0.182481
sz.300601,2018-04-25,2017-12-31,0.237766,2.110514,0.609284,1.000000,0.184902,0.902174,0.992875,0.206422
